5375	8833
6121	8833
5338	8834
8576	8834
7691	8837
3292	8838
6464	8838
2912	8842
8117	8842
8400	8843
5918	8844
2405	8845
620	8850
4	8853
8542	8853
7789	8854
2195	8857
661	8858
7840	8858
2213	8860
7888	8860
6677	8863
4539	8864
6941	8864
8300	8864
2525	8870
8130	8870
5863	8872
8022	8872
8736	8873
3171	8874
4464	8874
4592	8874
8376	8874
3932	8875
8798	8876
8611	8877
7727	8879
3099	8881
168	8882
7514	8882
8305	8883
8389	8884
1332	8885
1157	8888
2208	8891
8258	8892
8829	8893
5148	8894
5196	8894
5182	8895
7126	8897
4836	8900
7970	8903
7484	8904
7888	8904
6755	8906
8679	8906
7281	8907
7885	8908
7732	8909
8037	8909
1418	8911
4492	8911
8611	8911
7362	8912
6383	8913
4076	8915
4084	8915
1493	8917
5369	8917
3392	8918
5251	8919
6694	8919
8389	8920
7569	8922
3236	8925
2343	8926
7880	8926
4579	8927
8048	8928
2770	8931
8547	8934
8738	8934
6277	8935
8261	8936
3083	8937
3300	8938
7241	8939
8197	8940
8242	8940
488	8943
8716	8943
5359	8945
4733	8947
5311	8947
6920	8948
2646	8950
4344	8950
6331	8950
8914	8951
2736	8952
1659	8955
5460	8955
8930	8955
5805	8956
6394	8956
8516	8958
5198	8961
7371	8961
6046	8962
6124	8962
7797	8962
8917	8962
2566	8963
6997	8963
7261	8963
7555	8963
4913	8964
7039	8964
1605	8965
5750	8965
3060	8966
8439	8966
7812	8969
2131	8970
6266	8971
7102	8971
8304	8971
3976	8972
5362	8972
8664	8972
6256	8975
7192	8975
7780	8975
6833	8978
8791	8979
8230	8980
5935	8981
7805	8982
6588	8984
7300	8984
4485	8986
8911	8991
7668	8993
4215	8996
8055	8998
6299	8999
8507	9000
