72	46	8	169	11
22	9	90	16	164
15	100	55	126	126
70	38	1	149	31
14	88	33	120	57
63	39	5	138	123
4	52	53	65	70
42	5	21	40	88
65	60	20	72	109
29	15	76	160	20
7	63	90	40	13
47	38	97	52	28
45	59	98	101	21
87	68	58	142	136
51	83	50	135	101
34	67	70	74	86
87	41	18	70	115
76	44	37	34	66
75	88	54	58	122
70	35	10	106	30
44	31	74	20	76
93	55	92	152	69
76	78	13	120	60
50	57	13	64	82
94	17	56	34	80
21	88	100	114	66
75	39	1	77	103
25	5	97	71	59
93	62	56	110	70
83	46	28	49	24
50	83	71	33	48
92	76	35	59	54
61	100	53	112	67
82	3	100	60	47
31	68	7	81	150
87	15	56	140	43
15	83	40	66	138
1	99	81	100	155
69	59	95	134	25
21	26	35	81	132
49	50	23	162	70
18	6	10	64	116
72	21	31	101	34
43	80	13	76	121
61	58	78	71	66
90	94	14	105	82
93	17	17	62	106
20	16	36	63	103
91	3	34	74	112
74	73	38	56	122
12	96	2	55	74
71	86	59	161	19
76	81	69	79	101
56	71	59	77	13
46	96	89	88	69
83	43	54	39	45
32	77	1	14	126
15	63	86	138	41
95	73	27	12	46
12	100	32	96	60
62	76	56	15	101
68	37	32	39	138
70	96	80	69	111
21	78	22	41	20
54	20	49	148	32
25	37	98	21	166
19	75	1	89	91
35	43	27	143	37
36	12	37	19	161
59	32	46	57	52
52	1	50	76	104
28	40	13	112	68
2	19	74	129	51
51	51	6	167	75
74	14	13	130	88
49	26	72	26	118
66	46	3	24	127
90	96	85	58	146
9	43	79	153	27
43	54	9	100	80
52	96	91	67	113
10	32	58	84	132
17	78	54	109	71
82	98	14	44	72
95	35	61	84	72
69	2	10	85	145
23	24	82	70	134
73	52	81	132	139
45	55	27	97	157
35	87	44	79	28
1	45	30	117	37
45	6	46	120	60
15	65	63	50	115
37	2	21	152	45
90	3	75	136	97
49	61	16	105	47
89	12	13	134	114
80	78	19	48	125
71	28	90	61	119
83	30	89	111	69
28	67	80	66	72
89	56	17	103	121
27	90	4	103	77
21	27	75	109	41
40	23	25	116	70
6	80	66	116	46
70	70	4	76	104
28	73	96	147	109
90	91	6	31	149
51	19	7	57	110
73	16	73	145	75
14	71	63	67	25
88	63	77	170	10
62	48	15	18	157
48	85	62	62	141
57	24	41	160	20
83	95	34	135	45
81	83	48	68	103
32	23	26	67	113
18	36	22	90	90
21	4	26	30	125
9	95	75	79	101
65	4	12	117	143
87	50	80	126	93
25	55	25	61	69
24	76	39	74	106
31	92	28	18	132
57	67	79	63	147
33	77	38	138	83
23	98	37	25	105
84	1	62	27	61
83	38	55	120	27
70	65	61	129	69
22	100	13	53	127
73	19	67	124	96
85	23	91	86	94
94	25	43	32	63
89	11	48	112	35
65	6	78	55	149
83	62	77	21	66
15	78	82	137	43
96	41	3	139	41
81	95	62	29	168
22	25	57	39	121
25	8	44	108	31
91	73	49	130	99
18	84	53	140	32
5	96	20	140	40
1	21	3	27	61
36	67	87	39	49
68	86	96	144	41
98	17	60	141	124
29	26	91	158	23
75	99	31	148	106
52	58	78	112	123
67	35	61	73	107
94	6	73	69	76
56	64	67	98	59
62	4	75	126	54
62	62	85	61	119
21	42	17	74	137
72	73	37	16	54
60	93	68	28	142
75	4	74	105	75
15	15	36	13	66
70	94	43	20	160
12	86	67	167	13
13	5	89	57	13
10	12	49	36	144
92	91	1	44	58
22	63	62	109	71
32	93	75	16	114
32	76	29	61	63
18	5	22	60	134
43	38	25	120	102
45	91	38	58	141
43	34	58	129	122
69	83	28	82	44
48	18	63	151	29
58	27	19	118	62
58	2	50	95	101
40	79	29	96	110
12	29	62	88	92
92	88	25	157	23
81	25	25	79	79
65	3	99	48	100
88	68	37	61	169
25	74	96	101	121
49	23	25	97	56
42	44	62	104	65
4	77	90	70	135
99	37	3	160	105
83	62	29	34	110
62	30	76	52	84
44	43	4	31	49
2	87	71	105	39
33	3	66	65	115
20	67	86	156	24
47	35	47	22	115
89	5	24	156	24
82	4	25	80	77
93	14	16	77	80
62	91	69	101	135
60	56	2	93	144
48	16	28	108	62
87	43	64	99	85
28	97	37	79	59
11	97	73	104	17
97	92	46	117	63
56	70	90	99	135
40	30	28	110	136
61	8	30	103	77
57	96	53	79	133
49	36	64	72	14
27	76	17	93	127
85	87	10	122	70
6	88	80	106	42
59	90	21	102	39
40	76	16	58	122
11	73	71	104	55
64	82	95	142	38
98	68	30	75	105
85	95	90	132	48
46	3	22	17	38
28	89	35	39	155
90	18	22	43	115
51	86	33	49	103
54	37	95	101	140
16	20	78	31	85
96	93	11	126	68
30	84	82	92	39
21	26	96	71	109
23	95	94	82	98
15	46	68	141	14
69	10	67	140	40
54	61	14	107	73
91	17	12	15	79
22	34	9	97	111
5	100	60	144	131
95	67	88	56	92
22	5	14	46	94
23	47	30	84	96
47	1	14	66	100
87	62	52	61	88
1	8	55	17	131
53	45	32	139	62
38	87	41	101	79
88	11	83	81	22
41	51	74	79	101
97	56	43	78	62
75	43	43	127	53
46	50	88	106	124
41	67	49	59	14
60	27	59	97	24
86	42	86	26	85
28	39	83	89	145
75	80	57	11	76
97	18	91	35	53
56	1	93	73	107
100	9	81	148	32
55	69	6	55	168
9	96	57	114	66
29	23	47	149	31
36	20	46	112	19
60	7	42	78	98
42	42	22	97	46
94	22	50	113	67
21	20	61	16	122
92	44	79	107	147
25	72	34	47	133
19	85	29	101	54
100	93	78	99	168
85	67	69	60	151
88	62	85	126	122
12	21	1	23	72
61	92	86	155	25
8	56	31	45	123
82	61	93	131	85
49	76	41	60	127
96	49	99	88	162
20	13	92	118	62
51	21	21	105	147
9	52	58	62	41
89	14	95	64	116
97	73	6	86	94
25	55	8	141	39
35	83	87	21	33
40	13	2	74	53
32	44	29	36	88
77	71	60	103	108
100	87	40	79	101
92	94	13	125	55
53	23	60	59	121
41	33	67	88	92
18	74	50	57	130
28	62	100	90	87
3	56	58	115	86
54	78	62	38	147
6	97	46	44	12
32	8	30	141	54
16	77	96	89	54
86	44	78	65	110
26	70	87	101	148
75	60	50	106	146
83	83	32	94	70
52	5	49	110	87
97	96	48	150	30
54	8	78	128	80
98	36	1	74	68
10	5	65	55	120
22	38	7	55	98
21	26	29	59	39
81	95	8	32	148
16	17	77	147	102
85	42	41	28	22
89	3	57	58	69
3	49	87	69	94
18	59	78	147	39
5	82	63	65	115
24	75	86	49	131
1	97	33	165	64
73	56	22	87	43
84	17	23	76	104
72	84	11	95	77
75	15	38	12	151
76	48	41	63	77
92	82	33	99	15
68	65	74	83	134
100	46	38	48	132
33	50	40	115	124
62	49	90	11	80
21	26	56	110	33
38	52	70	127	54
80	100	48	54	126
37	58	48	64	116
25	31	58	54	126
54	7	83	51	54
61	88	67	97	83
89	73	28	32	149
58	11	49	79	85
53	98	58	136	19
51	91	71	105	39
48	31	48	75	105
68	18	59	115	30
25	100	67	107	61
16	59	53	87	93
64	59	47	142	92
68	87	63	103	77
67	15	24	35	58
96	22	4	54	152
43	10	59	119	61
27	94	93	169	11
49	46	49	67	17
13	76	99	103	77
71	9	8	88	78
2	27	53	79	72
20	41	93	99	122
32	31	99	137	43
19	19	32	136	28
34	65	50	156	65
27	14	77	168	12
69	71	27	71	109
14	99	65	69	57
64	44	36	113	67
51	21	60	90	62
18	29	17	108	113
96	18	49	114	66
36	28	7	71	141
55	3	78	108	80
71	55	17	70	153
79	57	83	100	160
59	29	23	14	34
1	10	57	51	79
48	100	16	150	30
70	71	85	120	144
13	51	4	27	153
66	44	70	70	86
29	44	100	116	68
24	56	42	98	82
14	25	39	97	83
20	73	37	144	60
18	69	86	57	110
9	86	63	153	27
73	59	5	54	126
45	56	52	28	72
88	36	3	64	116
44	91	79	110	70
46	78	25	29	141
76	24	100	80	100
23	14	99	34	67
25	75	68	121	59
62	88	35	156	24
57	100	3	120	10
65	90	70	112	153
45	67	57	148	82
38	7	95	56	129
3	46	66	127	53
6	37	24	15	45
33	62	18	95	85
1	98	24	43	165
68	100	10	119	92
26	25	24	82	98
96	29	95	118	135
87	74	37	46	126
28	32	74	25	48
91	39	98	84	159
37	28	37	112	68
97	81	21	59	122
67	99	59	94	33
92	73	36	29	119
94	51	38	113	93
73	70	80	89	37
59	60	47	61	143
95	19	61	92	90
8	99	53	43	137
37	92	16	70	89
88	69	1	164	16
78	37	39	84	96
73	43	86	108	45
91	78	97	71	21
47	50	89	21	102
51	19	13	95	85
35	39	98	160	20
78	97	19	125	55
68	52	43	34	16
42	37	78	151	29
43	96	7	27	125
92	39	63	114	114
75	38	60	56	76
69	64	19	163	17
46	44	95	118	83
18	46	75	99	81
2	62	75	124	75
8	27	27	95	133
3	63	4	137	43
56	9	46	159	21
82	10	90	146	131
60	38	65	33	124
41	18	59	121	107
94	34	94	166	14
21	2	11	92	106
86	43	4	68	112
39	80	91	116	119
37	26	40	141	74
23	81	19	94	86
84	31	76	67	113
20	19	5	113	33
5	16	8	115	107
71	95	53	87	93
76	69	23	91	109
37	19	26	89	91
87	97	77	13	99
47	29	20	162	18
55	95	9	68	132
8	16	13	118	74
41	9	31	39	84
80	74	72	130	62
82	38	47	74	72
90	62	99	62	15
18	75	68	115	65
36	3	56	137	94
15	61	10	32	137
1	43	85	84	79
99	100	39	142	38
82	2	50	51	129
60	15	4	122	58
15	71	22	108	62
72	24	13	50	19
85	4	39	141	60
26	50	17	152	24
6	82	90	94	107
43	75	30	100	107
14	33	49	36	35
99	90	79	15	88
60	68	72	52	95
73	30	12	122	79
17	67	90	53	31
99	99	8	155	25
51	83	98	18	101
31	77	81	93	102
99	40	85	136	67
18	37	34	124	96
67	26	28	16	141
72	89	52	124	56
54	19	34	93	87
49	25	20	169	11
20	50	3	133	66
48	57	86	91	90
83	85	6	103	143
30	48	8	41	37
40	81	1	70	114
93	62	43	107	73
98	32	9	54	126
29	79	80	97	63
98	68	27	31	19
27	80	56	96	60
1	50	30	70	166
84	92	39	32	48
12	50	6	111	56
86	15	78	99	112
12	27	100	93	89
16	17	29	51	118
98	45	96	58	99
16	52	36	103	144
71	29	86	37	143
7	77	3	28	132
27	77	22	118	160
18	48	81	38	147
47	89	72	92	88
81	86	86	91	75
7	64	39	59	63
97	64	100	145	35
64	42	51	40	89
66	93	89	100	80
8	29	65	161	27
63	92	34	105	149
40	86	4	22	110
89	6	46	10	104
51	41	75	97	115
82	28	32	131	30
51	34	59	54	35
65	47	95	28	91
84	79	4	109	113
69	88	81	40	140
75	94	4	99	76
43	40	13	66	105
92	51	37	102	78
26	25	25	31	96
74	23	59	130	36
85	72	52	166	14
48	93	43	123	57
94	22	98	158	34
12	100	91	122	94
37	84	56	105	75
90	52	79	74	65
78	98	25	167	13
10	7	13	106	18
63	54	48	126	55
59	99	79	104	96
13	43	58	100	84
87	71	21	149	133
32	95	77	75	105
1	69	85	74	112
10	67	23	29	118
2	4	56	105	133
52	22	30	18	98
2	76	33	86	158
97	82	1	124	56
66	42	49	31	149
45	17	32	75	13
94	48	43	124	56
3	47	41	68	112
33	38	84	55	78
31	64	47	38	69
92	48	93	106	156
78	19	15	95	80
37	81	4	11	169
7	49	11	72	155
92	23	25	22	37
38	98	94	17	83
38	74	46	146	34
97	32	100	24	156
14	91	81	106	113
99	75	26	58	116
50	73	2	67	113
43	28	79	83	98
24	23	48	31	149
52	35	23	107	131
14	38	92	126	54
40	88	96	121	43
3	34	69	166	14
80	16	83	118	62
52	43	88	67	93
13	20	36	99	106
92	51	22	19	16
3	45	72	28	114
5	50	43	158	22
29	34	50	10	114
6	26	64	45	22
41	13	34	33	20
96	63	26	168	95
53	83	66	55	43
80	34	84	79	149
73	59	86	54	139
4	25	77	83	105
81	81	83	38	134
51	5	11	118	62
86	62	60	40	134
46	25	65	137	98
65	82	40	120	31
19	59	5	82	98
82	89	83	47	62
3	93	85	103	107
10	8	31	54	154
43	4	56	123	73
10	18	96	71	121
43	79	56	105	41
47	88	36	109	71
85	47	89	154	113
75	6	99	151	111
98	31	99	132	48
80	85	19	29	50
47	45	42	75	105
47	35	16	148	65
74	42	69	27	110
74	61	22	66	137
40	86	73	127	116
100	77	18	139	41
64	66	10	98	87
35	51	22	71	117
13	61	24	13	101
78	82	34	148	43
17	19	78	17	158
68	21	62	64	69
64	24	13	22	32
23	52	39	98	12
72	26	47	80	27
14	76	44	162	87
81	72	74	66	42
30	5	8	113	49
50	4	41	39	141
92	35	71	99	118
53	15	95	135	45
73	79	45	127	120
86	39	7	80	140
86	54	38	49	86
29	78	31	114	100
56	51	69	71	134
27	17	3	109	47
75	51	16	124	56
66	12	68	143	17
80	31	81	50	130
84	97	36	17	102
85	23	85	32	62
67	86	11	48	71
79	22	47	139	41
80	99	92	112	56
13	14	46	125	94
60	18	88	18	153
22	9	38	107	73
93	87	47	15	114
65	29	87	87	30
87	50	12	24	156
99	1	99	37	90
44	62	82	52	85
95	37	48	113	150
90	64	71	117	72
50	41	26	37	121
9	38	18	57	140
3	49	14	106	74
12	83	34	72	108
50	1	77	73	42
86	17	15	166	14
79	88	96	129	50
91	47	17	34	139
95	86	75	62	137
74	52	42	61	58
53	60	26	116	64
19	93	94	35	30
21	82	15	33	92
35	54	85	36	144
2	3	61	75	105
26	28	51	23	157
63	36	48	60	120
44	26	66	71	77
39	75	77	70	62
72	81	70	47	133
68	55	27	110	35
62	12	38	97	134
8	83	94	116	62
19	73	91	76	61
27	80	15	46	10
65	38	86	40	140
80	92	67	31	162
74	23	70	57	75
93	88	67	101	79
18	83	62	100	138
80	71	54	11	108
17	16	84	14	62
76	55	29	104	99
4	1	42	145	35
100	33	59	150	30
95	67	92	49	131
62	54	28	79	101
21	87	5	39	136
34	35	27	95	130
38	45	99	53	89
47	42	2	10	80
32	91	77	130	11
59	13	42	131	49
76	98	20	168	78
5	3	74	59	107
34	100	35	103	77
62	78	12	144	50
74	86	94	80	105
69	100	65	60	68
84	8	7	102	109
63	85	95	42	48
62	80	42	69	111
90	51	51	48	89
80	84	19	107	73
42	29	52	62	118
47	48	64	170	24
95	29	39	57	123
22	16	81	137	43
41	65	1	135	149
6	4	56	115	149
74	85	31	154	26
62	37	59	29	161
55	20	72	101	58
48	30	62	94	113
80	10	18	19	161
91	80	94	138	42
87	9	11	112	129
43	98	69	144	36
13	77	86	41	139
69	58	27	117	53
99	56	53	114	14
48	3	67	168	12
91	87	2	107	73
30	48	25	133	47
52	20	60	69	147
6	77	77	82	120
94	59	48	134	39
84	54	37	103	169
41	37	61	51	27
57	71	4	40	170
80	12	98	127	53
21	49	75	55	28
61	65	55	114	138
100	91	11	60	87
28	41	44	160	20
33	45	49	161	19
31	68	53	38	55
98	69	94	43	109
38	77	92	40	114
94	39	80	67	113
10	31	6	131	34
24	68	10	107	73
72	70	17	52	123
7	64	15	75	105
48	63	38	52	128
99	44	19	18	94
64	23	61	71	118
98	60	13	11	58
86	54	99	89	132
74	61	89	46	129
86	38	10	116	110
34	73	60	99	81
21	26	9	55	60
82	72	70	52	106
28	98	6	96	44
16	30	51	83	158
5	24	19	55	39
27	45	58	56	128
49	33	87	81	77
79	58	29	86	11
50	4	46	78	17
29	37	23	21	115
59	73	86	145	122
37	35	43	85	166
31	52	23	149	72
56	33	56	106	74
95	84	85	92	11
8	56	62	96	96
32	50	57	144	148
65	16	20	129	67
77	58	62	103	97
48	31	1	52	145
3	98	85	138	42
99	41	8	51	39
18	36	14	137	43
30	36	100	43	113
34	33	78	144	75
98	16	68	116	64
94	99	53	170	10
64	100	19	73	99
79	23	61	121	59
18	76	3	102	149
5	25	19	11	143
28	98	71	94	39
8	19	98	138	72
15	45	74	50	100
5	27	85	33	147
76	51	36	142	38
57	59	81	36	48
14	89	29	146	34
90	4	64	119	61
50	20	15	70	110
37	66	93	49	131
26	7	37	38	84
45	38	76	61	118
37	83	34	67	113
16	74	58	107	73
45	19	94	91	146
99	21	67	148	63
40	2	39	134	46
77	9	7	71	109
81	55	57	138	61
99	31	72	76	164
21	95	75	99	139
82	62	30	99	81
71	93	65	96	103
97	18	66	70	110
13	37	97	144	34
21	10	29	153	27
63	90	29	21	38
40	69	8	75	105
70	11	67	10	150
36	15	75	139	31
50	4	99	32	85
96	15	64	65	15
34	78	6	21	67
49	94	25	137	87
23	65	50	22	71
67	43	47	55	125
96	40	25	65	119
46	75	81	104	76
19	35	93	152	28
33	26	69	139	109
81	49	55	131	99
26	95	83	117	63
88	92	92	11	169
14	60	2	16	18
5	70	50	107	61
98	81	11	40	109
66	19	23	168	12
84	4	19	79	89
89	96	55	60	120
100	60	67	103	77
13	97	28	128	52
75	2	51	144	135
58	95	22	14	60
100	23	63	29	64
60	49	52	67	54
10	22	74	127	38
43	27	66	126	54
4	66	42	138	24
61	97	55	47	128
42	45	37	89	123
75	80	20	79	120
71	81	85	116	132
69	92	68	86	94
21	45	82	82	80
12	39	31	141	39
98	56	39	153	27
6	42	100	55	133
72	84	53	16	80
41	61	49	25	147
100	31	71	137	43
1	15	93	103	36
11	38	26	101	36
89	36	61	85	95
50	12	14	142	38
64	12	16	119	61
87	64	18	65	54
61	91	52	112	137
89	23	100	101	134
96	37	23	131	110
7	2	30	104	74
63	84	26	148	16
31	52	92	25	140
60	3	24	25	74
79	42	94	137	74
96	15	35	48	152
44	29	69	97	83
58	77	86	36	133
59	18	2	26	37
79	77	72	67	89
78	39	93	30	89
100	53	53	80	100
95	96	70	59	156
33	32	57	67	22
98	13	77	115	65
42	5	65	13	101
82	86	56	17	146
24	14	91	17	163
86	3	59	97	75
61	64	60	100	56
49	70	41	134	46
72	46	79	41	13
9	55	14	47	57
26	64	5	35	93
59	79	1	117	63
97	66	90	29	151
3	44	65	101	148
86	74	82	90	47
45	16	57	75	105
2	5	91	59	102
74	77	87	94	104
5	28	13	107	73
17	63	70	149	48
21	52	93	57	68
6	34	24	115	67
61	1	83	106	69
65	52	94	83	97
43	51	84	35	110
53	71	100	15	68
22	67	22	165	15
45	7	62	51	81
89	30	75	82	70
15	58	46	87	93
69	45	55	101	25
40	59	29	57	133
56	35	85	96	84
30	100	32	57	39
22	62	31	61	119
56	40	12	108	121
39	78	19	155	25
47	83	42	42	143
47	55	3	123	109
36	68	52	121	59
60	27	71	66	114
6	86	56	63	117
82	5	49	94	86
46	3	15	96	112
37	19	46	145	100
20	37	9	168	12
78	95	97	29	111
85	57	38	129	60
53	94	95	117	102
42	32	53	33	103
2	57	13	20	160
99	72	34	25	136
79	92	35	143	124
71	23	92	138	42
74	67	47	89	86
46	12	66	108	72
93	42	50	72	67
26	36	30	101	45
6	9	14	103	77
15	15	38	93	80
77	87	36	81	80
11	97	73	49	89
35	97	97	111	136
68	45	51	137	43
7	13	96	79	126
53	24	82	69	136
54	61	39	18	149
75	23	77	131	49
72	59	94	50	75
72	60	94	79	149
47	35	45	98	40
58	84	36	47	114
47	97	10	109	96
23	59	47	140	40
49	1	60	169	11
1	64	64	94	86
86	58	41	57	84
27	67	16	39	18
82	87	88	131	55
25	97	30	113	137
37	30	91	105	75
83	89	72	80	23
43	78	61	72	80
27	66	54	140	94
7	51	80	148	30
6	34	76	102	133
45	55	62	69	35
72	89	81	11	54
17	86	93	87	139
37	23	55	33	150
87	20	31	19	119
10	94	36	63	117
59	89	87	36	92
100	74	38	122	58
69	57	59	34	146
37	34	80	122	90
79	28	25	94	86
50	71	79	132	71
65	43	76	90	90
79	57	65	157	23
84	60	23	118	147
17	65	87	43	74
27	82	52	115	118
26	2	30	109	71
78	81	7	90	90
90	82	92	97	83
68	5	39	130	22
21	40	48	89	91
95	62	68	10	90
54	35	17	133	47
57	31	83	79	40
4	10	84	28	152
80	2	16	107	141
43	49	95	145	113
19	11	20	42	109
21	18	33	138	84
75	28	49	10	20
94	97	50	121	59
3	88	81	16	165
8	79	12	79	101
23	29	10	85	14
30	100	55	38	117
39	82	27	47	15
3	73	4	10	98
7	57	22	77	120
48	89	46	10	143
95	96	33	39	74
9	24	76	103	58
64	100	87	115	65
1	5	97	150	30
56	1	36	116	83
20	58	42	162	18
19	48	92	47	121
75	57	88	31	127
60	48	93	129	59
70	47	35	13	153
54	19	59	30	150
89	32	62	46	141
95	51	38	145	84
10	7	88	126	92
25	82	9	157	117
15	87	2	43	142
42	59	48	45	32
91	47	46	137	17
87	73	34	130	50
79	74	48	117	63
40	95	78	17	119
79	18	63	135	45
17	52	11	47	116
56	62	62	162	39
80	59	54	93	87
39	86	1	87	124
81	84	98	120	23
93	2	33	108	72
49	54	81	91	89
27	89	50	94	170
69	51	16	149	143
39	83	65	20	125
18	49	9	81	101
83	51	51	34	108
65	98	64	63	117
34	35	55	108	72
100	67	90	81	99
10	16	2	49	90
19	6	98	135	45
71	70	38	113	162
30	27	60	66	60
55	72	30	11	117
53	17	14	107	93
55	31	95	83	97
61	96	90	114	145
9	73	72	147	26
85	16	13	96	82
87	17	18	81	105
44	88	54	40	19
75	1	82	77	144
56	20	91	72	135
67	71	53	169	11
36	41	62	82	98
34	74	91	21	159
87	87	44	85	159
61	62	62	147	92
54	83	55	91	46
69	10	100	133	47
49	22	14	142	38
67	42	64	24	156
84	61	10	67	80
79	87	93	123	57
35	4	82	96	86
76	86	69	121	89
18	5	36	114	79
13	61	60	120	60
84	12	71	100	137
42	39	73	72	98
2	64	93	76	30
20	43	59	155	25
86	97	35	108	142
3	18	15	139	37
62	49	75	60	123
84	14	19	145	35
38	48	74	66	114
13	99	70	134	44
35	34	33	14	85
9	47	16	108	97
46	84	6	121	10
80	98	92	165	15
71	90	63	111	110
58	55	65	15	131
94	74	41	128	107
93	67	68	89	62
44	71	17	77	134
27	19	59	119	34
20	46	78	39	126
19	98	100	77	103
58	67	98	132	149
29	44	11	60	63
78	45	31	80	100
34	47	35	121	59
35	26	27	18	98
17	14	50	78	130
60	24	45	120	116
7	64	22	58	17
73	47	41	43	137
76	34	63	78	22
30	18	29	83	97
82	84	87	60	153
67	30	56	114	118
56	56	69	45	19
33	56	87	86	127
73	75	25	17	74
42	25	14	105	75
86	53	17	98	114
53	74	56	78	102
31	39	63	164	107
47	99	6	61	119
60	12	34	116	122
85	18	95	62	126
66	42	85	86	59
45	11	24	17	81
41	48	87	149	146
84	56	3	74	106
11	37	78	110	70
13	64	85	124	93
12	87	34	123	112
28	83	3	156	24
1	42	62	146	77
3	83	44	86	94
83	35	68	89	71
42	7	84	68	112
7	85	18	54	145
95	44	69	36	144
12	74	62	122	123
27	76	39	134	95
85	83	80	75	105
31	3	94	88	62
23	48	51	91	89
97	40	100	110	50
60	63	91	87	89
14	60	71	27	160
22	90	40	70	20
4	44	40	30	131
21	85	46	119	61
39	38	35	39	120
76	83	1	106	117
9	46	4	101	77
9	22	60	41	22
14	98	62	93	87
41	75	23	11	143
84	41	24	164	16
90	13	10	78	120
38	93	83	70	110
27	75	23	130	95
57	85	7	143	73
96	38	93	47	86
5	15	67	87	116
48	27	74	144	139
99	38	8	78	92
20	47	85	75	105
23	5	60	65	115
6	19	14	53	135
21	89	88	118	122
37	76	82	101	79
95	86	26	108	72
50	88	1	39	148
27	31	35	61	78
33	1	34	124	95
47	51	91	114	127
50	40	60	11	119
10	41	76	14	86
60	60	92	125	19
5	23	56	12	149
89	32	86	88	92
33	71	44	74	68
49	52	75	29	151
30	70	78	122	52
71	32	71	121	91
6	71	78	26	88
77	68	90	113	67
32	48	26	133	47
58	45	56	134	114
35	42	25	134	80
16	92	27	96	84
88	58	61	70	52
20	83	83	23	117
28	46	66	135	45
70	36	53	29	79
78	27	29	108	18
13	45	38	164	16
12	23	28	61	35
87	4	44	40	50
47	70	57	86	94
82	68	67	87	134
88	27	97	124	68
95	46	57	128	128
36	75	86	102	146
45	41	23	83	97
81	6	95	129	42
90	83	22	81	143
96	24	94	119	27
57	97	68	61	119
54	33	20	113	47
62	4	15	96	98
7	97	53	51	67
64	81	82	115	65
90	67	18	17	136
80	94	100	115	18
11	39	56	94	86
23	3	4	124	106
36	46	100	26	94
58	38	53	29	58
90	53	33	104	93
4	11	96	74	118
11	66	11	28	154
78	91	74	76	112
97	95	12	92	148
24	64	30	108	78
36	3	63	129	108
98	17	82	121	59
2	91	95	71	109
5	46	35	67	158
6	29	31	66	66
84	29	68	24	156
83	55	74	96	133
54	63	34	85	80
86	27	95	110	70
53	47	91	141	39
45	57	8	54	130
45	45	92	21	94
43	81	71	88	75
2	24	35	65	80
50	45	12	117	73
1	35	51	42	62
58	95	4	11	137
33	20	98	104	95
78	34	91	77	109
26	69	68	51	63
100	82	55	128	76
20	75	29	21	109
99	51	37	116	42
45	80	56	89	91
56	60	99	141	78
11	53	81	15	148
3	62	25	118	57
88	47	88	136	47
24	84	67	55	62
95	61	65	76	68
7	90	83	24	153
87	45	18	22	80
46	96	9	75	165
96	40	26	24	75
38	30	6	101	79
86	81	57	103	77
82	60	76	78	21
59	37	3	31	149
94	54	53	36	144
95	88	42	28	152
5	89	43	150	32
74	58	10	67	107
38	17	66	82	24
59	70	65	105	75
37	13	40	68	98
41	60	6	147	33
33	49	87	166	14
68	33	87	56	124
35	46	100	103	77
8	34	41	61	159
12	98	9	114	68
95	13	20	40	170
72	84	17	102	78
84	21	77	91	151
82	62	91	83	97
10	89	75	133	47
73	30	21	101	79
55	8	58	60	31
68	58	78	98	156
2	41	54	27	124
70	97	8	84	60
22	30	40	96	84
48	19	58	13	47
33	15	27	89	112
85	90	34	118	144
9	8	100	105	84
39	82	5	29	138
60	35	30	130	50
8	43	88	46	96
15	97	77	119	121
65	91	17	109	71
29	41	82	26	170
91	28	4	123	44
100	50	30	40	140
99	19	50	28	97
93	80	61	55	148
20	52	21	112	129
46	93	90	49	32
66	40	43	21	75
7	58	62	76	104
21	11	29	78	89
73	33	31	33	163
62	62	25	154	26
39	44	25	78	81
56	3	45	26	63
3	35	56	80	100
44	70	53	36	64
9	39	75	38	142
100	91	99	90	90
90	7	8	51	28
1	3	14	64	116
89	80	46	107	143
34	85	89	70	110
5	88	79	131	47
69	70	93	149	57
66	64	71	168	84
100	13	86	149	31
24	42	62	82	98
21	38	44	100	68
31	67	29	30	73
41	43	36	92	88
92	60	59	60	120
78	43	42	27	103
73	18	59	79	101
78	69	25	80	94
51	83	47	105	17
58	69	59	168	21
48	5	57	65	89
70	41	7	77	75
33	97	30	107	73
69	41	70	76	104
92	17	50	146	30
9	96	18	97	83
31	88	84	170	10
27	23	61	53	62
24	46	58	89	91
20	8	43	144	104
85	68	98	143	37
48	17	35	127	44
23	24	76	98	109
50	99	84	20	108
93	55	71	13	58
16	50	20	126	54
4	3	30	10	152
49	67	30	120	60
68	19	13	113	14
65	67	41	95	85
12	44	38	108	80
47	44	46	146	34
11	69	91	145	141
81	25	63	105	127
18	83	54	61	119
66	74	44	116	64
74	63	39	135	46
13	42	55	76	104
8	40	99	95	162
63	100	60	56	127
13	42	39	47	137
95	81	56	147	15
70	7	78	19	105
28	92	37	133	37
68	47	3	25	75
78	38	84	137	125
89	38	81	100	20
90	85	6	60	56
77	31	73	53	153
5	94	29	82	102
91	70	62	84	148
37	15	79	122	58
90	34	36	18	21
24	82	62	15	67
71	87	87	64	88
59	83	100	110	148
92	43	64	93	65
51	2	11	59	80
75	80	50	61	119
23	40	26	104	115
88	37	71	66	22
30	19	91	128	18
84	49	62	105	120
23	55	47	87	93
40	64	68	46	104
49	33	12	95	154
48	67	43	29	78
93	89	74	140	104
54	66	5	71	109
62	56	21	101	50
27	32	53	32	86
100	12	11	75	68
54	77	14	75	63
50	41	18	77	33
23	37	23	145	20
95	91	1	48	132
17	79	87	47	134
17	84	86	119	37
84	37	84	97	73
26	71	27	67	114
45	20	71	82	78
96	48	6	63	85
26	52	36	145	109
68	89	6	54	41
25	61	99	102	78
94	56	26	142	123
75	20	15	21	137
30	49	88	44	26
23	36	56	128	14
57	7	31	84	63
97	20	45	81	124
59	98	29	96	27
10	48	61	91	87
67	56	38	22	163
42	32	10	93	87
